[1;34m[src/device/io/mmio.c,18,add_mmio_map] Add mmio map 'flash' at [0x0000000010000000, 0x00000000100000ff][0m
Load  addr:80007878, mask:11111111, data:0000000000000000, at PC: 80004aa8
Store addr:80007878, mask:11111111, data:0000000080004a14, at PC: 80004ab0
Load  addr:80007880, mask:11111111, data:0000000000000000, at PC: 80004aa8
Store addr:80007880, mask:11111111, data:0000000080004a14, at PC: 80004ab0
Load  addr:80007888, mask:11111111, data:0000000000000000, at PC: 80004aa8
Store addr:80007888, mask:11111111, data:0000000080004a14, at PC: 80004ab0
Load  addr:80007890, mask:11111111, data:0000000000000000, at PC: 80004aa8
Store addr:80007890, mask:11111111, data:0000000080004a14, at PC: 80004ab0
Load  addr:80007898, mask:11111111, data:0000000000000000, at PC: 80004aa8
Store addr:80007898, mask:11111111, data:0000000080004a14, at PC: 80004ab0
Load  addr:800078a0, mask:11111111, data:0000000000000000, at PC: 80004aa8
Store addr:800078a0, mask:11111111, data:0000000080004a14, at PC: 80004ab0
Load  addr:800078a8, mask:11111111, data:0000000000000000, at PC: 80004aa8
Store addr:800078a8, mask:11111111, data:0000000080004a14, at PC: 80004ab0
Load  addr:800078b0, mask:11111111, data:0000000000000000, at PC: 80004aa8
Store addr:800078b0, mask:11111111, data:0000000080004a14, at PC: 80004ab0
Load  addr:800078b8, mask:11111111, data:0000000000000000, at PC: 80004aa8
Store addr:800078b8, mask:11111111, data:0000000080004a14, at PC: 80004ab0
Load  addr:800078c0, mask:11111111, data:0000000000000000, at PC: 80004aa8
Store addr:800078c0, mask:11111111, data:0000000080004a14, at PC: 80004ab0
Load  addr:800078c8, mask:11111111, data:0000000000000000, at PC: 80004aa8
Store addr:800078c8, mask:11111111, data:0000000080004a14, at PC: 80004ab0
Load  addr:800078d0, mask:11111111, data:0000000000000000, at PC: 80004aa8
Store addr:800078d0, mask:11111111, data:0000000080004a14, at PC: 80004ab0
Load  addr:800078d8, mask:11111111, data:0000000000000000, at PC: 80004aa8
Store addr:800078d8, mask:11111111, data:0000000080004a14, at PC: 80004ab0
Load  addr:8000ff38, mask:11111111, data:0000000080000184, at PC: 80004ac0
Store addr:8000ff08, mask:11111111, data:0000000080006d28, at PC: 80005e90
Store addr:8000ff10, mask:11111111, data:0000000080004a14, at PC: 80005e94
Store addr:8000ff18, mask:11111111, data:00000000800078e0, at PC: 80005e98
Store addr:8000ff20, mask:11111111, data:0000000000000000, at PC: 80005e9c
Store addr:8000fef8, mask:11111111, data:0000000080000194, at PC: 80005eb8
Store addr:8000ff28, mask:11111111, data:00000000800078e0, at PC: 80005eb8
Store addr:8000ff30, mask:11111111, data:6ba258b26f25a5ca, at PC: 80005eb8
Store addr:8000ff38, mask:11111111, data:8535107ba1afd033, at PC: 80005eb8
Store addr:8000fee8, mask:11111111, data:000000008000ff08, at PC: 80005eb8
Store addr:8000fec8, mask:11111111, data:2e8849bf7670b304, at PC: 80005eb8
Store addr:8000fec0, mask:11111111, data:4c45eb2a22912c02, at PC: 80005eb8
Store addr:8000feb8, mask:11111111, data:a53a7a601dd434f1, at PC: 80005eb8
Store addr:8000fe98, mask:11111111, data:a1374a1a134e5535, at PC: 80005eb8
Store addr:8000fe90, mask:11111111, data:5ae0bfeacbd7b98a, at PC: 80005eb8
Store addr:8000fed8, mask:11111111, data:0000000080005ed0, at PC: 80005eb8
Store addr:8000fed0, mask:11111111, data:0000000080006d28, at PC: 80005eb8
Store addr:8000feb0, mask:11111111, data:2e326c1a507c465d, at PC: 80005eb8
Store addr:8000fea8, mask:11111111, data:5bde80d5a6dcac39, at PC: 80005eb8
Store addr:8000fea0, mask:11111111, data:79801cc72da341c2, at PC: 80005eb8
Store addr:8000fe88, mask:11111111, data:9cd45f61d67268b5, at PC: 80005eb8
Store addr:8000fe80, mask:11111111, data:e424d71d650a0418, at PC: 80005eb8
Store addr:8000fe78, mask:11111111, data:214314ba28fe4234, at PC: 800055a0
Load  addr:800062e0, mask:00000001, data:000000000000003d, at PC: 800055c4
Store addr:8000fe58, mask:11111111, data:000000000000ffff, at PC: 800055e4
Load  addr:800062e1, mask:00000010, data:000000000000003d, at PC: 80005600
Load  addr:800062e2, mask:00000100, data:000000000000003d, at PC: 80005618
Load  addr:800062e2, mask:00000100, data:000000000000003d, at PC: 80005600
Load  addr:800062e3, mask:00001000, data:000000000000003d, at PC: 80005618
Load  addr:800062e3, mask:00001000, data:000000000000003d, at PC: 80005600
Load  addr:800062e4, mask:00010000, data:000000000000003d, at PC: 80005618
Load  addr:800062e4, mask:00010000, data:000000000000003d, at PC: 80005600
Load  addr:800062e5, mask:00100000, data:000000000000003d, at PC: 80005618
Load  addr:800062e5, mask:00100000, data:000000000000003d, at PC: 80005600
Load  addr:800062e6, mask:01000000, data:000000000000003d, at PC: 80005618
Load  addr:800062e6, mask:01000000, data:000000000000003d, at PC: 80005600
Load  addr:800062e7, mask:10000000, data:0000000000000020, at PC: 80005618
Load  addr:800062e7, mask:10000000, data:0000000000000020, at PC: 80005600
Load  addr:800062e8, mask:00000001, data:0000000000000052, at PC: 80005618
Load  addr:800062e8, mask:00000001, data:0000000000000052, at PC: 80005600
Load  addr:800062e9, mask:00000010, data:0000000000000075, at PC: 80005618
Load  addr:800062e9, mask:00000010, data:0000000000000075, at PC: 80005600
Load  addr:800062ea, mask:00000100, data:000000000000006e, at PC: 80005618
Load  addr:800062ea, mask:00000100, data:000000000000006e, at PC: 80005600
Load  addr:800062eb, mask:00001000, data:000000000000006e, at PC: 80005618
Load  addr:800062eb, mask:00001000, data:000000000000006e, at PC: 80005600
Load  addr:800062ec, mask:00010000, data:0000000000000069, at PC: 80005618
Load  addr:800062ec, mask:00010000, data:0000000000000069, at PC: 80005600
Load  addr:800062ed, mask:00100000, data:000000000000006e, at PC: 80005618
Load  addr:800062ed, mask:00100000, data:000000000000006e, at PC: 80005600
Load  addr:800062ee, mask:01000000, data:0000000000000067, at PC: 80005618
Load  addr:800062ee, mask:01000000, data:0000000000000067, at PC: 80005600
Load  addr:800062ef, mask:10000000, data:0000000000000020, at PC: 80005618
Load  addr:800062ef, mask:10000000, data:0000000000000020, at PC: 80005600
Load  addr:800062f0, mask:00000001, data:000000000000004d, at PC: 80005618
Load  addr:800062f0, mask:00000001, data:000000000000004d, at PC: 80005600
Load  addr:800062f1, mask:00000010, data:0000000000000069, at PC: 80005618
Load  addr:800062f1, mask:00000010, data:0000000000000069, at PC: 80005600
Load  addr:800062f2, mask:00000100, data:0000000000000063, at PC: 80005618
Load  addr:800062f2, mask:00000100, data:0000000000000063, at PC: 80005600
Load  addr:800062f3, mask:00001000, data:0000000000000072, at PC: 80005618
Load  addr:800062f3, mask:00001000, data:0000000000000072, at PC: 80005600
Load  addr:800062f4, mask:00010000, data:000000000000006f, at PC: 80005618
Load  addr:800062f4, mask:00010000, data:000000000000006f, at PC: 80005600
Load  addr:800062f5, mask:00100000, data:0000000000000042, at PC: 80005618
Load  addr:800062f5, mask:00100000, data:0000000000000042, at PC: 80005600
Load  addr:800062f6, mask:01000000, data:0000000000000065, at PC: 80005618
Load  addr:800062f6, mask:01000000, data:0000000000000065, at PC: 80005600
Load  addr:800062f7, mask:10000000, data:000000000000006e, at PC: 80005618
Load  addr:800062f7, mask:10000000, data:000000000000006e, at PC: 80005600
Load  addr:800062f8, mask:00000001, data:0000000000000063, at PC: 80005618
Load  addr:800062f8, mask:00000001, data:0000000000000063, at PC: 80005600
Load  addr:800062f9, mask:00000010, data:0000000000000068, at PC: 80005618
Load  addr:800062f9, mask:00000010, data:0000000000000068, at PC: 80005600
Load  addr:800062fa, mask:00000100, data:0000000000000020, at PC: 80005618
Load  addr:800062fa, mask:00000100, data:0000000000000020, at PC: 80005600
Load  addr:800062fb, mask:00001000, data:000000000000005b, at PC: 80005618
Load  addr:800062fb, mask:00001000, data:000000000000005b, at PC: 80005600
Load  addr:800062fc, mask:00010000, data:0000000000000069, at PC: 80005618
Load  addr:800062fc, mask:00010000, data:0000000000000069, at PC: 80005600
Load  addr:800062fd, mask:00100000, data:000000000000006e, at PC: 80005618
Load  addr:800062fd, mask:00100000, data:000000000000006e, at PC: 80005600
Load  addr:800062fe, mask:01000000, data:0000000000000070, at PC: 80005618
Load  addr:800062fe, mask:01000000, data:0000000000000070, at PC: 80005600
Load  addr:800062ff, mask:10000000, data:0000000000000075, at PC: 80005618
Load  addr:800062ff, mask:10000000, data:0000000000000075, at PC: 80005600
Load  addr:80006300, mask:00000001, data:0000000000000074, at PC: 80005618
Load  addr:80006300, mask:00000001, data:0000000000000074, at PC: 80005600
Load  addr:80006301, mask:00000010, data:0000000000000020, at PC: 80005618
Load  addr:80006301, mask:00000010, data:0000000000000020, at PC: 80005600
Load  addr:80006302, mask:00000100, data:000000000000002a, at PC: 80005618
Load  addr:80006302, mask:00000100, data:000000000000002a, at PC: 80005600
Load  addr:80006303, mask:00001000, data:0000000000000025, at PC: 80005618
Load  addr:80006303, mask:00001000, data:0000000000000025, at PC: 80005600
Load  addr:80006304, mask:00010000, data:0000000000000073, at PC: 80005618
Load  addr:80006bb8, mask:00001111, data:ffffffffffffeb7c, at PC: 80005694
Load  addr:80006d10, mask:00001111, data:ffffffffffffee24, at PC: 80005728
Load  addr:80006305, mask:00100000, data:000000000000002a, at PC: 80005734
Load  addr:8000ff08, mask:11111111, data:0000000080006d28, at PC: 800059fc
Store addr:8000fe60, mask:11111111, data:000000008000ff10, at PC: 80005a04
Load  addr:80006d28, mask:00000001, data:0000000000000068, at PC: 80005a08
Load  addr:80006d29, mask:00000010, data:0000000000000075, at PC: 80005a2c
Load  addr:80006d2a, mask:00000100, data:0000000000000067, at PC: 80005a2c
Store addr:8000fe50, mask:11111111, data:0000000000000002, at PC: 80005a3c
Load  addr:80006d2b, mask:00001000, data:0000000000000065, at PC: 80005a2c
Store addr:8000fe50, mask:11111111, data:0000000000000003, at PC: 80005a3c
Load  addr:80006d2c, mask:00010000, data:0000000000000000, at PC: 80005a2c
Store addr:8000fe50, mask:11111111, data:0000000000000004, at PC: 80005a3c
Store addr:8000fe68, mask:11111111, data:0000000000000000, at PC: 80005a68
Load  addr:8000fe50, mask:11111111, data:0000000000000004, at PC: 80005c40
Store addr:8000fe50, mask:11111111, data:0000000000000005, at PC: 80005e60
Load  addr:80006d29, mask:00000010, data:0000000000000075, at PC: 80005aa0
Load  addr:80006d2a, mask:00000100, data:0000000000000067, at PC: 80005aa0
Load  addr:80006d2b, mask:00001000, data:0000000000000065, at PC: 80005aa0
Load  addr:80006d2c, mask:00010000, data:0000000000000000, at PC: 80005aa0
Load  addr:8000fe68, mask:11111111, data:0000000000000000, at PC: 80005bb4
Load  addr:8000fe60, mask:11111111, data:000000008000ff10, at PC: 80005c0c
Load  addr:80006305, mask:00100000, data:000000000000002a, at PC: 80005600
Load  addr:80006306, mask:01000000, data:000000000000005d, at PC: 80005618
Load  addr:80006306, mask:01000000, data:000000000000005d, at PC: 80005600
Load  addr:80006307, mask:10000000, data:0000000000000020, at PC: 80005618
Load  addr:80006307, mask:10000000, data:0000000000000020, at PC: 80005600
Load  addr:80006308, mask:00000001, data:000000000000003d, at PC: 80005618
Load  addr:80006308, mask:00000001, data:000000000000003d, at PC: 80005600
Load  addr:80006309, mask:00000010, data:000000000000003d, at PC: 80005618
Load  addr:80006309, mask:00000010, data:000000000000003d, at PC: 80005600
Load  addr:8000630a, mask:00000100, data:000000000000003d, at PC: 80005618
Load  addr:8000630a, mask:00000100, data:000000000000003d, at PC: 80005600
Load  addr:8000630b, mask:00001000, data:000000000000003d, at PC: 80005618
Load  addr:8000630b, mask:00001000, data:000000000000003d, at PC: 80005600
Load  addr:8000630c, mask:00010000, data:000000000000003d, at PC: 80005618
Load  addr:8000630c, mask:00010000, data:000000000000003d, at PC: 80005600
Load  addr:8000630d, mask:00100000, data:000000000000003d, at PC: 80005618
Load  addr:8000630d, mask:00100000, data:000000000000003d, at PC: 80005600
Load  addr:8000630e, mask:01000000, data:000000000000003d, at PC: 80005618
Load  addr:8000630e, mask:01000000, data:000000000000003d, at PC: 80005600
Load  addr:8000630f, mask:10000000, data:000000000000000a, at PC: 80005618
Load  addr:8000630f, mask:10000000, data:000000000000000a, at PC: 80005600
Load  addr:80006310, mask:00000001, data:0000000000000000, at PC: 80005618
Load  addr:80006310, mask:00000001, data:0000000000000000, at PC: 80005600
Load  addr:8000fed8, mask:11111111, data:0000000080005ed0, at PC: 800057e8
Load  addr:8000fed0, mask:11111111, data:0000000080006d28, at PC: 800057f0
Load  addr:8000fec8, mask:11111111, data:2e8849bf7670b304, at PC: 800057f4
Load  addr:8000fec0, mask:11111111, data:4c45eb2a22912c02, at PC: 800057f8
Load  addr:8000feb8, mask:11111111, data:a53a7a601dd434f1, at PC: 800057fc
Load  addr:8000feb0, mask:11111111, data:2e326c1a507c465d, at PC: 80005800
Load  addr:8000fea8, mask:11111111, data:5bde80d5a6dcac39, at PC: 80005804
Load  addr:8000fea0, mask:11111111, data:79801cc72da341c2, at PC: 80005808
Load  addr:8000fe98, mask:11111111, data:a1374a1a134e5535, at PC: 8000580c
Load  addr:8000fe90, mask:11111111, data:5ae0bfeacbd7b98a, at PC: 80005810
Load  addr:8000fe88, mask:11111111, data:9cd45f61d67268b5, at PC: 80005814
Load  addr:8000fe80, mask:11111111, data:e424d71d650a0418, at PC: 80005818
Load  addr:8000fe78, mask:11111111, data:214314ba28fe4234, at PC: 8000581c
Load  addr:8000fef8, mask:11111111, data:0000000080000194, at PC: 80005ed0
Store addr:8000ff10, mask:11111111, data:0000000000000032, at PC: 80005ee4
Load  addr:80007510, mask:11111111, data:0000000080004af0, at PC: 80004ae0
Store addr:8000ff78, mask:11111111, data:0000000000000000, at PC: 80004af0
Load  addr:8000ff48, mask:11111111, data:0000000000000003, at PC: 800001a0
Load  addr:8000ff78, mask:11111111, data:0000000000000000, at PC: 800001b8
Store addr:8000ff68, mask:11111111, data:0000000000000000, at PC: 800001c4
Store addr:8000ff58, mask:11111111, data:0000000000000001, at PC: 800001d0
Store addr:8000ff60, mask:11111111, data:0000000000000000, at PC: 800001d4
Load  addr:800074d0, mask:11111111, data:0000000080010000, at PC: 80000228
Load  addr:800074d8, mask:11111111, data:0000000088000000, at PC: 8000022c
Load  addr:80006dc8, mask:11111111, data:0000000001000000, at PC: 80000234
Store addr:80007a18, mask:11111111, data:0000000080006dc0, at PC: 8000023c
Store addr:80007a10, mask:11111111, data:0000000080006d38, at PC: 80000244
Load  addr:80006d50, mask:11111111, data:0000000080006468, at PC: 80000244
Load  addr:80006d58, mask:11111111, data:0000000080006470, at PC: 8000024c
Store addr:8000ff08, mask:11111111, data:0000000080006468, at PC: 80005e90
Store addr:8000ff10, mask:11111111, data:0000000080006470, at PC: 80005e94
Store addr:8000ff18, mask:11111111, data:0000000001000000, at PC: 80005e98
Store addr:8000ff20, mask:11111111, data:0000000007ff0000, at PC: 80005e9c
Store addr:8000fef8, mask:11111111, data:000000008000025c, at PC: 80005eb8
Store addr:8000ff28, mask:11111111, data:0000000000000001, at PC: 80005eb8
Store addr:8000ff30, mask:11111111, data:0000000000000009, at PC: 80005eb8
Store addr:8000ff38, mask:11111111, data:8535107ba1afd033, at PC: 80005eb8
Store addr:8000fee8, mask:11111111, data:000000008000ff08, at PC: 80005eb8
Store addr:8000fec8, mask:11111111, data:0000000080007a10, at PC: 80005eb8
Store addr:8000fec0, mask:11111111, data:4c45eb2a22912c02, at PC: 80005eb8
Store addr:8000feb8, mask:11111111, data:0000000000000088, at PC: 80005eb8
Store addr:8000fe98, mask:11111111, data:00000000800073c8, at PC: 80005eb8
Store addr:8000fe90, mask:11111111, data:0000000080006d38, at PC: 80005eb8
Store addr:8000fed8, mask:11111111, data:0000000080005ed0, at PC: 80005eb8
Store addr:8000fed0, mask:11111111, data:00000000800074d0, at PC: 80005eb8
Store addr:8000feb0, mask:11111111, data:0000000080006318, at PC: 80005eb8
Store addr:8000fea8, mask:11111111, data:0000000080007a18, at PC: 80005eb8
Store addr:8000fea0, mask:11111111, data:0000000000000060, at PC: 80005eb8
Store addr:8000fe88, mask:11111111, data:0000000080006340, at PC: 80005eb8
Store addr:8000fe80, mask:11111111, data:0000000080006328, at PC: 80005eb8
Store addr:8000fe78, mask:11111111, data:0000000000000000, at PC: 800055a0
Store addr:8000fe58, mask:11111111, data:000000000000ffff, at PC: 800055e4
Load  addr:8000631a, mask:00000100, data:0000000000000073, at PC: 80005618
Load  addr:80006bb8, mask:00001111, data:ffffffffffffeb7c, at PC: 80005694
Load  addr:80006d10, mask:00001111, data:ffffffffffffee24, at PC: 80005728
Load  addr:8000631b, mask:00001000, data:000000000000005d, at PC: 80005734
Load  addr:8000ff08, mask:11111111, data:0000000080006468, at PC: 800059fc
Store addr:8000fe60, mask:11111111, data:000000008000ff10, at PC: 80005a04
Load  addr:80006468, mask:00000001, data:0000000000000071, at PC: 80005a08
Load  addr:80006469, mask:00000010, data:0000000000000073, at PC: 80005a2c
Load  addr:8000646a, mask:00000100, data:000000000000006f, at PC: 80005a2c
Store addr:8000fe50, mask:11111111, data:0000000000000002, at PC: 80005a3c
Load  addr:8000646b, mask:00001000, data:0000000000000072, at PC: 80005a2c
Store addr:8000fe50, mask:11111111, data:0000000000000003, at PC: 80005a3c
